capacity duration
3~mbps 1044.85
3~mbps 744.6
3~mbps 1627.48
3~mbps 1285.85
3~mbps 2563.56
3~mbps 1515.83
3~mbps 1581.16
3~mbps 1289.11
3~mbps 1155.91
3~mbps 1673.72
3~mbps 1790.45
3~mbps 1675.3
3~mbps 1466.16
3~mbps 2242.66
3~mbps 2963.72
3~mbps 1353.97
3~mbps 1228.05
3~mbps 2334.11
3~mbps 2055.19
3~mbps 1730.16
3~mbps 745.04
3~mbps 808.89
3~mbps 731.19
3~mbps 2804.89
3~mbps 1957.47
3~mbps 1212.7
3~mbps 2521.24
3~mbps 1187.83
3~mbps 1642.03
3~mbps 5735.85
3~mbps 7669.16
3~mbps 10907.8
3~mbps 1366.62
3~mbps 4275.54
3~mbps 1910.61
3~mbps 1607.16
3~mbps 4025.4
3~mbps 12466.2
3~mbps 5539.64
3~mbps 4764.16
3~mbps 3806.98
3~mbps 2083.82
3~mbps 1472.25
3~mbps 1558.84
3~mbps 1868.11
3~mbps 1769.46
3~mbps 8356.31
3~mbps 7778.37
3~mbps 2348.81
3~mbps 2645.77
3~mbps 8462.07
3~mbps 4836.92
3~mbps 5730.46
3~mbps 3077.66
3~mbps 2255.25
3~mbps 4169.72
3~mbps 1309.32
3~mbps 1057.79
3~mbps 4019.67
3~mbps 3490.28
3~mbps 2019.71
3~mbps 1718.14
3~mbps 615.23
3~mbps 2593.83
3~mbps 4803.75
3~mbps 1291.61
3~mbps 2465.06
3~mbps 12918.1
3~mbps 3689.46
3~mbps 2811.74
3~mbps 821.5
3~mbps 15211.5
3~mbps 2616.91
3~mbps 4702
3~mbps 16700.5
3~mbps 2101.57
3~mbps 7590.89
3~mbps 6278.4
3~mbps 2306.66
3~mbps 7841.97
3~mbps 2011.13
3~mbps 6536.39
3~mbps 6572.97
3~mbps 12339.8
3~mbps 16736.3
3~mbps 13789.5
3~mbps 16210.2
3~mbps 3620.69
3~mbps 19586
3~mbps 14553.3
3~mbps 16594.7
3~mbps 7042.82
3~mbps 9930.55
3~mbps 13702.4
3~mbps 10694.9
3~mbps 12271.1
3~mbps 9718.87
3~mbps 13241.4
3~mbps 17492.4
3~mbps 7096.4
3~mbps 2752.92
3~mbps 6081.06
3~mbps 13091.8
3~mbps 13118.2
3~mbps 2254.01
3~mbps 3682.3
3~mbps 4089.95
3~mbps 7467.9
3~mbps 3667.31
3~mbps 2981.64
3~mbps 5348.1
3~mbps 4211.85
3~mbps 10482.7
3~mbps 2610.55
3~mbps 2846.3
3~mbps 5236.03
3~mbps 4295.21
3~mbps 2379.22
3~mbps 3593.05
3~mbps 4601.88
3~mbps 11312.8
3~mbps 5012.74
3~mbps 11146.7
3~mbps 3624.46
3~mbps 3754.79
3~mbps 2402.01
3~mbps 3998.46
3~mbps 3839.3
3~mbps 6546.63
3~mbps 14398.6
3~mbps 12572.1
3~mbps 3659.69
3~mbps 4822.12
3~mbps 13420.6
3~mbps 3538.64
3~mbps 3701.62
3~mbps 2318.38
3~mbps 2413.91
3~mbps 15268.8
3~mbps 7153.03
3~mbps 12947.4
3~mbps 3535.59
3~mbps 2268.71
3~mbps 2418.99
3~mbps 2460.33
3~mbps 2557.97
3~mbps 1496.05
3~mbps 5481.49
3~mbps 2314.27
3~mbps 6162.4
3~mbps 6109.8
3~mbps 9079.72
3~mbps 7493.05
3~mbps 5277.88
3~mbps 7808.53
3~mbps 7479.79
3~mbps 10280.9
3~mbps 9962.64
3~mbps 3220.88
3~mbps 9319.65
3~mbps 11461.3
3~mbps 7242.43
3~mbps 3381.82
3~mbps 2204.74
3~mbps 276.66
3~mbps 2029.22
3~mbps 5292.38
3~mbps 2579.52
3~mbps 6058.82
3~mbps 5337.94
3~mbps 5313.59
3~mbps 1415.97
3~mbps 3625.51
3~mbps 235.73
3~mbps 2842.38
3~mbps 3501.39
3~mbps 1598.23
3~mbps 1152.09
3~mbps 1658.47
3~mbps 1623.9
3~mbps 1457.06
3~mbps 1666.55
3~mbps 498.16
3~mbps 2893.62
3~mbps 978.15
3~mbps 2137.94
3~mbps 2684.63
3~mbps 724.23
3~mbps 2339.36
3~mbps 5014.18
3~mbps 3461.75
3~mbps 1783.82
3~mbps 1473.88
3~mbps 1944.36
3~mbps 5052.84
3~mbps 2700.9
3~mbps 286.12
3~mbps 1487.75
3~mbps 1172.6
3~mbps 1291.83
3~mbps 3615.55
3~mbps 993.57
3~mbps 4286.34
3~mbps 4793.45
3~mbps 4159.21
3~mbps 2535.73
3~mbps 2230.4
3~mbps 1863.22
3~mbps 887.19
3~mbps 493.22
3~mbps 2107.74
3~mbps 519.06
3~mbps 618.33
3~mbps 3411.64
3~mbps 551.02
3~mbps 459.46
3~mbps 338.57
3~mbps 1321.15
3~mbps 346.9
3~mbps 438.03
3~mbps 642.46
3~mbps 1568.67
3~mbps 1464.73
3~mbps 2492.35
3~mbps 1977.04
3~mbps 649.56
3~mbps 287.56
3~mbps 4608.74
3~mbps 545.41
3~mbps 6878.13
3~mbps 2808.28
3~mbps 1265
3~mbps 4857.27
3~mbps 3821.34
3~mbps 773.02
3~mbps 2332.63
3~mbps 2158.14
3~mbps 1911.86
3~mbps 4511.11
3~mbps 2221.32
3~mbps 2803.49
3~mbps 6451.48
3~mbps 4031.15
3~mbps 6840.16
3~mbps 2474.15
3~mbps 3084.96
3~mbps 3058
3~mbps 3504.59
3~mbps 1878.72
3~mbps 4778.21
3~mbps 1018.67
3~mbps 2170.52
3~mbps 11463.7
3~mbps 2653.09
3~mbps 1225.49
3~mbps 300.43
3~mbps 2424.35
3~mbps 1955.58
3~mbps 1165.92
3~mbps 3342.01
3~mbps 2013.56
3~mbps 4276.78
3~mbps 2404.88
3~mbps 889.89
3~mbps 1452.6
3~mbps 2063.88
3~mbps 3159
3~mbps 2383
3~mbps 3347.26
3~mbps 2048.78
3~mbps 482.91
3~mbps 5760.85
3~mbps 925.64
3~mbps 2715.21
3~mbps 3822.2
3~mbps 2839.51
3~mbps 7459.84
3~mbps 6707
3~mbps 9718.64
3~mbps 1190.09
3~mbps 6117.88
3~mbps 10912
3~mbps 2607.51
3~mbps 715.59
3~mbps 1182.52
3~mbps 2576.37
3~mbps 2663.18
3~mbps 7669.64
3~mbps 4566.61
3~mbps 3398.45
3~mbps 4675.17
3~mbps 3128.7
3~mbps 755.52
3~mbps 1071.46
3~mbps 958.91
3~mbps 1099.86
3~mbps 1087.55
3~mbps 2524.15
3~mbps 2897.98
3~mbps 2910.66
3~mbps 2809.93
3~mbps 1218.32
3~mbps 662.91
3~mbps 851.54
3~mbps 3890.27
3~mbps 3390.89
3~mbps 5561.6
3~mbps 1967.72
3~mbps 1343.35
3~mbps 1623.67
3~mbps 2900.02
3~mbps 549.43
3~mbps 4222.54
3~mbps 4265.65
3~mbps 1124.93
3~mbps 4259.62
3~mbps 4105.05
3~mbps 4130.96
3~mbps 1347.69
3~mbps 2417.84
3~mbps 668.71
3~mbps 1206.42
3~mbps 741.34
3~mbps 509.95
3~mbps 1475.89
3~mbps 1754.3
3~mbps 4749.48
3~mbps 1520.75
3~mbps 2403.71
3~mbps 1775.91
3~mbps 5070.5
3~mbps 4523.38
3~mbps 1269.67
3~mbps 287.58
3~mbps 4699.47
3~mbps 1155.21
3~mbps 412.66
3~mbps 1645.37
3~mbps 2208.95
3~mbps 1259.02
3~mbps 707.17
3~mbps 3117.48
3~mbps 5179.29
3~mbps 1867.96
3~mbps 1561.07
3~mbps 1422.53
3~mbps 1157.43
3~mbps 686.69
3~mbps 269.21
3~mbps 1125.65
3~mbps 1159.34
3~mbps 366
3~mbps 3482.64
3~mbps 466.26
3~mbps 925.83
3~mbps 664.6
3~mbps 1840.74
3~mbps 537.22
3~mbps 1609.1
3~mbps 2725.68
3~mbps 4866.58
3~mbps 1666.42
3~mbps 1038.28
3~mbps 347.96
3~mbps 582.26
3~mbps 552.48
3~mbps 923.64
3~mbps 951.16
3~mbps 2008.71
3~mbps 1265.89
3~mbps 647.04
3~mbps 1174.87
3~mbps 806.35
3~mbps 2896.03
3~mbps 678.52
3~mbps 1716.47
3~mbps 1513.16
3~mbps 1527.7
3~mbps 4662.08
3~mbps 824.04
3~mbps 724.73
3~mbps 2933.34
3~mbps 2206.12
3~mbps 1650.59
3~mbps 421.49
3~mbps 4591.2
3~mbps 3453.9
3~mbps 4519.84
3~mbps 264.64
3~mbps 341.88
3~mbps 391.52
3~mbps 1597.45
3~mbps 2966.68
3~mbps 3228.15
3~mbps 4324.9
3~mbps 550.1
3~mbps 3444.67
3~mbps 2534.44
3~mbps 5804.32
3~mbps 926.48
3~mbps 1368.6
3~mbps 932.91
3~mbps 1190.91
3~mbps 1658.24
3~mbps 1383.21
3~mbps 593.37
3~mbps 1576.9
3~mbps 1863.27
3~mbps 2169.26
3~mbps 543.95
3~mbps 3124.6
3~mbps 423.33
3~mbps 609.04
3~mbps 899.39
3~mbps 1848.61
3~mbps 805.14
3~mbps 2930.74
3~mbps 4723.98
3~mbps 3004.64
3~mbps 1846.36
3~mbps 4893.96
3~mbps 502.43
3~mbps 804.24
3~mbps 1842.85
3~mbps 186.58
3~mbps 10691.9
3~mbps 6606.7
3~mbps 4150.05
3~mbps 3207.46
3~mbps 5296.64
3~mbps 10885.8
3~mbps 5775.33
3~mbps 11353.4
3~mbps 6901.23
3~mbps 8704.2
3~mbps 2647.88
3~mbps 14825
3~mbps 2372.81
3~mbps 1288
3~mbps 7465.27
3~mbps 1476.81
3~mbps 3740.56
3~mbps 1389.65
3~mbps 9517.59
3~mbps 377.1
3~mbps 1550.14
3~mbps 4463.9
3~mbps 772.73
3~mbps 1086.76
3~mbps 1521.97
3~mbps 162.08
3~mbps 1405.4
3~mbps 834.81
3~mbps 4080.88
3~mbps 185.41
3~mbps 3524.06
3~mbps 3439.81
3~mbps 415.68
3~mbps 543.02
3~mbps 833.27
3~mbps 5552.98
3~mbps 5181.37
3~mbps 4448.2
3~mbps 2349.61
3~mbps 875.99
3~mbps 776.75
3~mbps 255.64
3~mbps 1701.14
3~mbps 3050.12
3~mbps 877.56
3~mbps 5226.2
3~mbps 2908.56
3~mbps 4107.55
3~mbps 6903.45
3~mbps 3065.61
3~mbps 1382.86
3~mbps 5026.42
3~mbps 3798.79
3~mbps 3351.68
3~mbps 1529.71
3~mbps 1100.87
3~mbps 5277.9
3~mbps 2842.43
3~mbps 3707.65
3~mbps 5107.53
3~mbps 2648.89
3~mbps 1851.73
3~mbps 343.63
3~mbps 179.68
3~mbps 11434.4
3~mbps 9367.75
3~mbps 1626.42
3~mbps 1666.85
3~mbps 1536.35
3~mbps 4061.16
3~mbps 756.68
3~mbps 705.7
3~mbps 3088.88
3~mbps 601.47
3~mbps 530.25
3~mbps 3497.8
3~mbps 345.05
3~mbps 1559.39
3~mbps 2414.66
3~mbps 997.76
3~mbps 2638.55
3~mbps 625.48
3~mbps 568.91
3~mbps 371.1
3~mbps 952.09
3~mbps 1546.95
3~mbps 6541.05
3~mbps 2887.47
3~mbps 3067.79
3~mbps 764.65
3~mbps 2984.2
3~mbps 1429.18
3~mbps 6745.91
3~mbps 4239.81
3~mbps 1531.79
3~mbps 6277.48
3~mbps 3169.46
3~mbps 3231.77
3~mbps 4491.78
3~mbps 3553.39
3~mbps 3184.84
3~mbps 1349.64
3~mbps 1340.95
3~mbps 1620.35
3~mbps 616.93
3~mbps 2284.23
3~mbps 693.29
3~mbps 3448.47
3~mbps 6678.47
3~mbps 7064.75
3~mbps 1874.02
3~mbps 2508.6
3~mbps 9930.22
3~mbps 291.71
3~mbps 13047
3~mbps 7546.44
3~mbps 10561.9
3~mbps 12940.4
3~mbps 699.36
3~mbps 14933
3~mbps 8883.85
3~mbps 4302.43
3~mbps 15787.1
3~mbps 10565.1
3~mbps 9377.4
3~mbps 10298.7
3~mbps 5780.28
3~mbps 5631.58
3~mbps 8147.28
3~mbps 12831.8
3~mbps 8199.47
3~mbps 6343.7
3~mbps 3481.43
3~mbps 4870.11
3~mbps 7090.49
3~mbps 6683.95
3~mbps 3129.21
3~mbps 9236.01
3~mbps 4759.35
3~mbps 672.19
3~mbps 4553.75
3~mbps 3339.34
3~mbps 5083.39
3~mbps 4760.76
3~mbps 302.79
3~mbps 12451.6
3~mbps 12247.9
3~mbps 8593.5
3~mbps 4910.07
3~mbps 3461.11
3~mbps 2255.69
3~mbps 4028.9
3~mbps 6865.66
3~mbps 7693.26
3~mbps 3173.61
3~mbps 3649.04
3~mbps 3901.91
3~mbps 8188.55
3~mbps 11464
3~mbps 4793.29
3~mbps 1339.17
3~mbps 8504.75
3~mbps 9422.27
3~mbps 2541.32
3~mbps 1365.75
3~mbps 469.49
3~mbps 11052.7
3~mbps 10076
3~mbps 4809.2
3~mbps 1092.73
3~mbps 5638.5
3~mbps 4202.74
3~mbps 4946.57
3~mbps 6776.55
3~mbps 4414.6
3~mbps 5643.05
3~mbps 13491.3
3~mbps 3785.22
3~mbps 4318.76
3~mbps 13194.8
3~mbps 4024.33
3~mbps 5896.59
3~mbps 5623.4
3~mbps 6827.36
3~mbps 13201.5
3~mbps 14042.4
3~mbps 12994.4
3~mbps 11040
3~mbps 3324.03
3~mbps 5556.74
3~mbps 10323.9
3~mbps 6961.93
3~mbps 9265.09
3~mbps 3794.42
3~mbps 5518.88
3~mbps 4133.08
3~mbps 5304.21
3~mbps 2964.18
3~mbps 3855.12
3~mbps 2201.09
3~mbps 5835.69
3~mbps 4726.22
3~mbps 7338.37
3~mbps 15696.8
3~mbps 6362.88
3~mbps 410.31
3~mbps 21960.8
3~mbps 3867.82
3~mbps 11896.5
3~mbps 4201.05
3~mbps 12172.7
3~mbps 19493.8
3~mbps 13549.7
3~mbps 3821.33
3~mbps 10327.6
3~mbps 14737.4
3~mbps 9936.82
3~mbps 8911.76
3~mbps 3652.93
3~mbps 8096.28
3~mbps 6109.44
3~mbps 5247.73
3~mbps 3081.48
3~mbps 1435.13
3~mbps 16005.6
3~mbps 10694.5
3~mbps 3878.6
3~mbps 9554.2
3~mbps 1814.44
3~mbps 8319.82
3~mbps 21004.6
3~mbps 9320.95
3~mbps 2754.38
3~mbps 4379.2
3~mbps 4321.11
3~mbps 4409.06
3~mbps 7644.39
3~mbps 2322.64
3~mbps 11712
3~mbps 7385.11
3~mbps 12117.2
3~mbps 12655.8
3~mbps 4809.63
3~mbps 19664.1
3~mbps 5208.63
3~mbps 16433.6
3~mbps 4958.34
3~mbps 7794.23
3~mbps 23938.1
3~mbps 5183.14
3~mbps 21804
3~mbps 5056.75
3~mbps 4005.45
3~mbps 11589.1
3~mbps 30910.6
3~mbps 9441.32
3~mbps 30653.2
3~mbps 24008.7
3~mbps 18337.2
3~mbps 4350.49
3~mbps 2143.31
3~mbps 7716.64
3~mbps 8559.07
3~mbps 6763.37
3~mbps 10164.1
3~mbps 4972.89
3~mbps 13225.5
3~mbps 2389.33
3~mbps 13778.4
3~mbps 13090.1
3~mbps 19621.2
3~mbps 3802.8
3~mbps 2123.27
3~mbps 224.84
3~mbps 4010.99
3~mbps 35716.9
3~mbps 7598
3~mbps 20203.2
3~mbps 3097.1
3~mbps 11216
3~mbps 4191.88
3~mbps 7559.82
3~mbps 8377.48
3~mbps 4945.37
3~mbps 4941.02
3~mbps 842.71
3~mbps 8964.42
3~mbps 7666.16
3~mbps 24130.3
3~mbps 11998.5
3~mbps 35487.6
3~mbps 25449.7
3~mbps 5195.69
3~mbps 20417.1
3~mbps 16729.9
3~mbps 3950.09
3~mbps 33699.3
3~mbps 9209.89
3~mbps 263.34
3~mbps 9559.43
3~mbps 12765.4
3~mbps 15321.5
3~mbps 6501.44
3~mbps 7190.12
3~mbps 7145.58
3~mbps 4690.91
3~mbps 14424.5
3~mbps 2380.83
3~mbps 1935.76
3~mbps 3105.92
3~mbps 18632.3
3~mbps 13504.4
3~mbps 1012.45
3~mbps 1842.58
3~mbps 4959.4
3~mbps 2841.01
3~mbps 5057.48
3~mbps 1225.62
3~mbps 5432.3
3~mbps 1584.92
3~mbps 9174.28
3~mbps 3487.74
3~mbps 4233.58
3~mbps 796.17
3~mbps 1282.92
3~mbps 425.68
3~mbps 9514.16
3~mbps 9649.03
3~mbps 465.48
3~mbps 6529.43
3~mbps 4474.81
3~mbps 11748.8
3~mbps 2243.85
3~mbps 4280.47
3~mbps 3425.57
3~mbps 6471.34
3~mbps 4381.17
3~mbps 2409.58
3~mbps 5162.26
3~mbps 947.99
3~mbps 7201.28
3~mbps 2719.74
3~mbps 6890.57
3~mbps 4872.74
3~mbps 1147.43
3~mbps 3264.2
3~mbps 482.16
3~mbps 1748.61
3~mbps 8008.62
3~mbps 4521.51
3~mbps 339.9
3~mbps 6015.71
3~mbps 3777.38
3~mbps 3845.26
3~mbps 4472.03
3~mbps 3595.58
3~mbps 201.89
3~mbps 9870.41
3~mbps 5168.06
3~mbps 4744.56
3~mbps 4221.32
3~mbps 8226.14
3~mbps 15364.7
3~mbps 3751.91
3~mbps 20495.8
3~mbps 13623.8
3~mbps 3376.44
3~mbps 8484.53
3~mbps 1603.82
3~mbps 5691.65
3~mbps 15106.6
3~mbps 8617.06
3~mbps 5958.13
3~mbps 13456.9
3~mbps 7601.34
3~mbps 13660.5
3~mbps 1193.47
3~mbps 4487.51
3~mbps 3799.72
3~mbps 7336.07
3~mbps 2486.23
3~mbps 3932.98
3~mbps 3647.25
3~mbps 6525.47
3~mbps 8895.33
3~mbps 618.53
3~mbps 12183
3~mbps 7817.85
3~mbps 9412.51
3~mbps 11211.8
3~mbps 7619.85
3~mbps 14389.2
3~mbps 11980.7
3~mbps 4997.22
3~mbps 7259.96
3~mbps 15682.4
3~mbps 2509.1
3~mbps 10115.3
3~mbps 11703.4
3~mbps 8342.21
3~mbps 15231.1
3~mbps 2108.76
3~mbps 9622.53
3~mbps 5334.32
3~mbps 3443.55
3~mbps 1806.32
3~mbps 2735.66
3~mbps 3715.72
3~mbps 8264.86
3~mbps 3472.53
3~mbps 3044.11
3~mbps 3358.84
3~mbps 3327.08
3~mbps 2121.08
3~mbps 5757.69
3~mbps 3280.4
3~mbps 7349.55
3~mbps 301.14
3~mbps 10581.7
3~mbps 13658.2
3~mbps 1628.03
3~mbps 12145.3
3~mbps 14819.1
3~mbps 17375.2
3~mbps 7577.18
3~mbps 3548.42
3~mbps 9973.57
3~mbps 434.09
3~mbps 4843.72
3~mbps 8521.99
3~mbps 2878.36
3~mbps 9989.68
3~mbps 10796.7
3~mbps 11230.3
3~mbps 2315.82
3~mbps 2186.49
3~mbps 7434.64
3~mbps 24120.6
3~mbps 433.26
3~mbps 5038.03
3~mbps 8561
3~mbps 3744.8
3~mbps 8469.98
3~mbps 9490.81
3~mbps 6566.4
3~mbps 6794.35
3~mbps 4784.12
3~mbps 10426.9
3~mbps 2936.13
3~mbps 15512.2
3~mbps 12891.8
3~mbps 7758.89
3~mbps 4620.17
3~mbps 2533.92
3~mbps 3341.27
3~mbps 6260.18
3~mbps 12415.3
3~mbps 7691.97
3~mbps 6051.76
3~mbps 1392.48
3~mbps 5696.83
3~mbps 11504.8
3~mbps 4134.04
3~mbps 8347.76
3~mbps 1302.26
3~mbps 2812.29
3~mbps 5466.92
3~mbps 2514.06
3~mbps 3805.28
3~mbps 6530.48
3~mbps 821.74
3~mbps 3408.8
3~mbps 8129.76
3~mbps 2826.66
3~mbps 8811.52
3~mbps 1923.8
3~mbps 9295.86
3~mbps 3356.56
3~mbps 500.23
3~mbps 4374.45
3~mbps 4488.71
3~mbps 4302.13
3~mbps 2225.16
3~mbps 8477.06
3~mbps 5689.3
3~mbps 2805.15
3~mbps 3517.6
3~mbps 4359.71
3~mbps 9306.33
3~mbps 5878.45
3~mbps 8905.14
3~mbps 5429.38
3~mbps 10546.7
3~mbps 5110.15
3~mbps 1508.31
3~mbps 14249.6
3~mbps 21288.3
3~mbps 9545.61
3~mbps 3598.61
3~mbps 4305.27
3~mbps 3639.16
3~mbps 17895.6
3~mbps 1098.89
3~mbps 12432.8
3~mbps 2057.64
3~mbps 7356.52
3~mbps 5834.09
3~mbps 1384.69
3~mbps 6810.54
3~mbps 3237.54
3~mbps 372.92
3~mbps 10981.6
3~mbps 6735.31
3~mbps 8793.86
3~mbps 3159.12
3~mbps 2028.16
3~mbps 4441.9
3~mbps 8810.29
3~mbps 3046.4
3~mbps 857.03
3~mbps 1802.7
3~mbps 7253.62
3~mbps 11508.7
3~mbps 4155.41
3~mbps 4621.52
3~mbps 5758.56
3~mbps 4471.74
3~mbps 8765.93
3~mbps 4075.85
3~mbps 10632
3~mbps 5525.51
3~mbps 4821.6
3~mbps 4951.87
3~mbps 5196.81
3~mbps 5242
3~mbps 4147.24
3~mbps 8265.44
3~mbps 26146.4
3~mbps 8753.61
3~mbps 21490.3
3~mbps 23608.1
3~mbps 18243
3~mbps 14432.5
3~mbps 11213.3
3~mbps 638.9
3~mbps 1305.42
3~mbps 8023.33
3~mbps 2808.5
3~mbps 12806.3
3~mbps 5542.12
3~mbps 10101.6
3~mbps 17579.1
3~mbps 2890.34
3~mbps 7646.26
3~mbps 6792.7
3~mbps 17777.3
3~mbps 4095.64
3~mbps 1087
3~mbps 3920.85
3~mbps 8177.13
3~mbps 3033.66
3~mbps 1713.72
3~mbps 10423.1
3~mbps 5963.74
3~mbps 10962.6
3~mbps 644.69
3~mbps 7986.21
3~mbps 1134.85
3~mbps 1277.51
3~mbps 8222.97
3~mbps 26271.2
3~mbps 11545.1
3~mbps 979.97
3~mbps 1353.75
3~mbps 646.89
3~mbps 12710.8
3~mbps 7729.75
3~mbps 5613.43
3~mbps 519.09
3~mbps 12483.6
3~mbps 8945.01
3~mbps 19505.6
3~mbps 2928.68
3~mbps 26079.5
3~mbps 10821.8
3~mbps 11370.1
3~mbps 12802.9
3~mbps 13751.3
3~mbps 15184.9
3~mbps 10799.5
3~mbps 16068
3~mbps 1887.05
3~mbps 17737.9
3~mbps 1289.66
3~mbps 37751.1
3~mbps 7686.64
3~mbps 6298.87
3~mbps 2011.59
3~mbps 3587.06
3~mbps 7421.78
3~mbps 248.75
3~mbps 2761.02
3~mbps 13728.4
3~mbps 5043.32
3~mbps 11883.5
3~mbps 2367.87
3~mbps 14509.5
3~mbps 11920.8
3~mbps 9655.64
3~mbps 11283
6~mbps 184.33
6~mbps 370.68
6~mbps 4141.83
6~mbps 3099.43
6~mbps 280.49
6~mbps 8091.48
6~mbps 4031.65
6~mbps 10002.7
6~mbps 4517.73
6~mbps 1475.02
6~mbps 5447.98
6~mbps 906.09
6~mbps 1124.11
6~mbps 406.85
6~mbps 3142.84
6~mbps 2232.07
6~mbps 1626.11
6~mbps 4529.92
6~mbps 5239.02
6~mbps 270.15
6~mbps 436.27
6~mbps 11992.7
6~mbps 3373.72
6~mbps 399.72
6~mbps 1032.25
6~mbps 483
6~mbps 11172.1
6~mbps 7100.61
6~mbps 10480.5
6~mbps 9800.19
6~mbps 4922.77
6~mbps 801.31
6~mbps 5531.96
6~mbps 5760.99
6~mbps 6466.15
6~mbps 1464.2
6~mbps 5587.33
6~mbps 5970.6
6~mbps 10676.3
6~mbps 19597.9
6~mbps 5546.2
6~mbps 13043.2
6~mbps 6385.72
6~mbps 10501.2
6~mbps 4646.17
6~mbps 11452.8
6~mbps 25599.7
6~mbps 12573.6
6~mbps 11658.2
6~mbps 8812.44
6~mbps 9034.34
6~mbps 13097.2
6~mbps 10241.3
6~mbps 8839.15
6~mbps 11440
6~mbps 14749.2
6~mbps 47376.1
6~mbps 6312.57
6~mbps 6631.3
6~mbps 2314.8
6~mbps 16418.6
6~mbps 5908.62
6~mbps 14577.5
6~mbps 9115.54
6~mbps 18834.9
6~mbps 2663.81
6~mbps 8250.17
6~mbps 3522.68
6~mbps 519.18
6~mbps 6167.33
6~mbps 6461.85
6~mbps 10113.2
6~mbps 4648.1
6~mbps 2621.7
6~mbps 3506.51
6~mbps 12242.9
6~mbps 3429.15
6~mbps 8664.24
6~mbps 3571.5
6~mbps 3753.45
6~mbps 5267.54
6~mbps 8862.3
6~mbps 5476.87
6~mbps 419.72
6~mbps 4819.73
6~mbps 6046.55
6~mbps 2194.12
6~mbps 313.22
6~mbps 4362.2
6~mbps 25931.3
6~mbps 10535.4
6~mbps 15667.7
6~mbps 10092.7
6~mbps 6581.93
6~mbps 4971.63
6~mbps 7000.73
6~mbps 3601.11
6~mbps 6023.11
6~mbps 11818.8
6~mbps 7430.2
6~mbps 2011.45
6~mbps 2654.19
6~mbps 22299.2
6~mbps 12180.3
6~mbps 22751.2
6~mbps 489.34
6~mbps 3136.23
6~mbps 2173.99
6~mbps 9804.38
6~mbps 1432.84
6~mbps 3248.85
6~mbps 2977.07
6~mbps 5119.64
6~mbps 2372.06
6~mbps 4909.66
6~mbps 473.59
6~mbps 8916.31
6~mbps 4039.28
6~mbps 4564.24
6~mbps 3714.1
6~mbps 6181.74
6~mbps 3730.71
6~mbps 5312.74
6~mbps 2065.38
6~mbps 3587.79
6~mbps 3615.34
6~mbps 8376.09
6~mbps 3812.85
6~mbps 1311.45
6~mbps 7173.27
6~mbps 4999.46
6~mbps 6865.56
6~mbps 1735.78
6~mbps 7293.63
6~mbps 5909.74
6~mbps 1596.79
6~mbps 12318
6~mbps 19442.5
6~mbps 4946.42
6~mbps 3232.88
6~mbps 6866.12
6~mbps 5462.56
6~mbps 7184.17
6~mbps 4853.01
6~mbps 407.88
6~mbps 296.3
6~mbps 4714.74
6~mbps 4991.36
6~mbps 5188.09
6~mbps 16154.1
6~mbps 13522.9
6~mbps 282.38
6~mbps 2405.62
6~mbps 297.23
6~mbps 3362.23
6~mbps 4439.66
6~mbps 144.4
6~mbps 7660.94
6~mbps 16190.1
6~mbps 262.26
6~mbps 385.29
6~mbps 7823.21
6~mbps 6036.47
6~mbps 6424.04
6~mbps 18765.6
6~mbps 10428.2
6~mbps 2507.3
6~mbps 12036.9
6~mbps 7544.49
6~mbps 10366
6~mbps 10518.8
6~mbps 21190.3
6~mbps 33117.5
6~mbps 5975.97
6~mbps 32472.6
6~mbps 5090.11
6~mbps 11045.9
6~mbps 9310.26
6~mbps 3126.37
6~mbps 1230.06
6~mbps 3326.92
6~mbps 3524.35
6~mbps 3297.97
6~mbps 861.01
6~mbps 7910.45
6~mbps 15118.5
6~mbps 14567.7
6~mbps 18001.2
6~mbps 4902.21
6~mbps 114.06
6~mbps 12454.6
6~mbps 14222.8
6~mbps 5804.52
6~mbps 13898.7
6~mbps 12081.5
6~mbps 10322.5
6~mbps 7055.09
6~mbps 5575.64
6~mbps 11257.4
6~mbps 17080.5
6~mbps 11506
6~mbps 16881.4
6~mbps 320.01
6~mbps 6658.23
6~mbps 11602.8
6~mbps 5059.86
6~mbps 16676.6
6~mbps 15397.4
6~mbps 967.5
6~mbps 25407.2
6~mbps 1783.01
6~mbps 8039.78
6~mbps 8701.92
6~mbps 9662.04
6~mbps 3486.41
6~mbps 9785.8
6~mbps 9991.04
6~mbps 3528
6~mbps 17201.6
6~mbps 9199.07
6~mbps 7449.44
6~mbps 13580.5
6~mbps 11806.2
6~mbps 9727.63
6~mbps 7920.75
6~mbps 8985.38
6~mbps 8062.06
6~mbps 243.72
6~mbps 17548.2
6~mbps 9873.46
6~mbps 181.54
6~mbps 239.37
6~mbps 2929.91
6~mbps 6110.49
6~mbps 8483
6~mbps 182.79
6~mbps 8596.5
6~mbps 11586.6
6~mbps 4833.05
6~mbps 7815.55
6~mbps 3599.92
6~mbps 18403.2
6~mbps 4802.05
6~mbps 7291.5
6~mbps 10833.8
6~mbps 7200.16
6~mbps 7739.39
6~mbps 2669.16
6~mbps 6460.01
6~mbps 6793.31
6~mbps 10379.8
6~mbps 3143.61
6~mbps 3827.83
6~mbps 31508.3
6~mbps 7402.26
6~mbps 3379.03
6~mbps 5980.38
6~mbps 18485.8
